candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
1995,1995.0,False,1995,1995.0,40,450,True,0.023190070248717328,-2.2702887325484773,1.7415560387478865e-70,-17.74941600023942,False,
2128,2128.0,False,2128,2128.0,2,8936,True,0.07716822709718679,-1.7673583883333166,6.677841966708861e-63,-16.740186692610735,False,
2128,2128.0,False,2128,2128.0,5,3574,True,0.09627884816447346,-1.6631678153521214,6.300771042520079e-133,-24.534694266407726,False,
2128,2128.0,False,2128,2128.0,10,1787,True,0.07217478490030779,-1.7980140273052392,9.964399679805682e-132,-24.422091002753767,False,
2128,2128.0,False,2128,2128.0,20,893,True,0.052191000889588016,-1.941554951742577,3.1441747210364156e-103,-21.574118305834048,False,
2128,2128.0,False,2128,2128.0,40,446,True,0.06358701252053706,-1.8550645276567967,4.125927687651425e-73,-18.085766233127064,False,
2261,2261.0,False,2261,2261.0,2,8869,True,0.15001859113802554,-1.439465806695179,4.215725186379196e-62,-16.630145042076023,False,
2261,2261.0,False,2261,2261.0,5,3547,True,0.06768904276694991,-1.827071346641294,8.788251557556654e-121,-23.369225332937518,False,
2261,2261.0,False,2261,2261.0,10,1773,True,0.11912461522930451,-1.5584584286813046,3.612525523747015e-125,-23.796707031435503,False,
2261,2261.0,False,2261,2261.0,20,886,True,0.11660672081074466,-1.5691769187667988,6.166965676241522e-103,-21.542937359340794,False,
2261,2261.0,False,2261,2261.0,40,443,True,0.05182500650515059,-1.9445844983707887,1.5336447413259646e-68,-17.49612118041904,False,
2394,2394.0,False,2394,2394.0,2,8803,True,0.049086318468861766,-1.9678411443229493,7.788157911493623e-55,-15.595686585576663,False,
2394,2394.0,False,2394,2394.0,5,3521,True,0.08139049869694444,-1.7426744408696873,2.1856481549476594e-117,-23.032844146153362,False,
2394,2394.0,False,2394,2394.0,10,1760,True,0.052998185988200844,-1.934935705346845,9.523712269520999e-116,-22.868695750587246,False,
2394,2394.0,False,2394,2394.0,20,880,True,0.08115150962296429,-1.744043472945373,1.0550976696824957e-98,-21.086632667657717,False,
2394,2394.0,False,2394,2394.0,40,440,True,0.021173439490508508,-2.3048774210534884,7.210319246135709e-66,-17.14201879797165,False,
2527,2527.0,False,2527,2527.0,2,8736,True,0.1134804778516301,-1.5827411376231653,4.982855732972161e-55,-15.6241806529066,False,
2527,2527.0,False,2527,2527.0,5,3494,True,0.023632393162994356,-2.2630534733619854,1.4136349111900502e-110,-22.342958625813182,False,
2527,2527.0,False,2527,2527.0,10,1747,True,0.07713870720743166,-1.7675347945423978,2.7337372596685086e-113,-22.62033864431894,False,
2527,2527.0,False,2527,2527.0,20,873,True,0.027404847817900917,-2.205702342254927,1.8844356078624248e-90,-20.167633275416726,False,
2527,2527.0,False,2527,2527.0,40,436,True,0.034158114969359395,-2.1182002153232666,1.2552670846912398e-65,-17.109754837580127,False,
