start_index,ts,g,neff
1199.0,1199000.0,5.480766097536273,106.73690312435895
1210.0,1210000.0,5.346744261247212,107.35505046693696
1221.0,1221000.0,5.244086472114589,107.35902296686955
1232.0,1232000.0,5.175649953651676,106.65327155878013
1243.0,1243000.0,5.308338663363594,101.91512529782696
1254.0,1254000.0,5.325932467306028,99.51309057211637
1265.0,1265000.0,4.8058156414063475,107.99415514993053
1276.0,1276000.0,4.237638593823631,119.87808510626917
1287.0,1287000.0,4.751738637466248,104.59329477452351
1298.0,1298000.0,4.488966981442662,108.26544325434303
1309.0,1309000.0,4.637246284080642,102.43147999937881
1320.0,1320000.0,4.754588830441572,97.58993186313168
1331.0,1331000.0,4.071739145760926,111.25467123099395
1342.0,1342000.0,3.5527936836418226,124.40913809183651
1353.0,1353000.0,4.109378734440375,104.88203396484813
1364.0,1364000.0,3.9832029963740356,105.44278069240552
1375.0,1375000.0,3.888634840358847,105.17829952947113
1386.0,1386000.0,3.6599466415262563,108.74475476889128
1397.0,1397000.0,3.686979694717257,104.96396293000953
1408.0,1408000.0,3.666037357815868,102.5630574108528
1419.0,1419000.0,3.7709487058218825,96.79261864169214
1430.0,1430000.0,4.106991035100218,86.19449055879466
1441.0,1441000.0,4.148569294079625,82.67910590031396
1452.0,1452000.0,4.366832944879406,76.02763929618756
1463.0,1463000.0,4.255085714900014,75.43913836469986
1474.0,1474000.0,4.272645597715854,72.55457840119603
1485.0,1485000.0,4.3591821694107615,68.59084763608683
1496.0,1496000.0,4.112288712918074,70.03399325910549
1507.0,1507000.0,3.4171105840549347,81.06263850299403
1518.0,1518000.0,3.102654095983701,85.73305040491933
1529.0,1529000.0,3.290617191494488,77.49306138043592
1540.0,1540000.0,3.338247665658999,73.0922401324685
1551.0,1551000.0,3.243315892530365,71.8400574352375
1562.0,1562000.0,3.3479998965651845,66.30824577615925
1573.0,1573000.0,3.4512251862805674,61.137708671915895
1584.0,1584000.0,3.2690430725486466,61.179983120893496
1595.0,1595000.0,3.2187211529892132,58.71897285183479
1606.0,1606000.0,3.215191057769562,55.36218433111777
1617.0,1617000.0,1.749314010791006,95.46599350935618
1628.0,1628000.0,1.7172683358661436,90.84194749408096
1639.0,1639000.0,1.7580279554147795,82.47877944909555
1650.0,1650000.0,1.8751097646898476,71.46248316943955
1661.0,1661000.0,1.9229248520162099,63.96505816180649
1672.0,1672000.0,1.884029600423398,59.44704901389566
1683.0,1683000.0,2.831841914163683,35.66583271998358
1694.0,1694000.0,2.9811649508475284,30.189540493025557
1705.0,1705000.0,2.8975542948719935,27.264372626187498
1716.0,1716000.0,3.209836013718846,21.184882875439072
1727.0,1727000.0,3.775010177092507,15.09929704186946
1738.0,1738000.0,4.006796202981498,11.480494058013464
1749.0,1749000.0,3.3442256490333273,10.465800957575038
1760.0,1760000.0,1.2024394358959003,19.95942521805129
1771.0,1771000.0,1.0,13.0
1782.0,1782000.0,1.0,2.0
