candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
418,418000.0,False,418,418000.0,10,136,True,5.194592130488629e-05,-4.046694694267044,0.41745527109068914,-0.8108439856946054,False,
418,418000.0,False,418,418000.0,20,68,True,0.0017576062588898656,-3.12840030388103,0.21744052828886629,-1.2333625563524198,False,
418,418000.0,False,418,418000.0,25,54,True,0.0018180625904675094,-3.1184479373092024,0.15203019697158981,-1.4323971386683418,False,
429,429000.0,False,429,429000.0,2,677,True,2.9266713220772614e-11,-6.650214021572269,0.24992533790210958,1.1505307469211137,False,
429,429000.0,False,429,429000.0,5,271,True,7.101787574566532e-07,-4.958559262613585,0.46315748405642465,-0.7336575376385261,False,
429,429000.0,False,429,429000.0,10,135,True,0.0003538787597583428,-3.572285906013294,0.4768279117590202,-0.711413700132573,False,
429,429000.0,False,429,429000.0,20,67,True,0.0018949950710278308,-3.106214020920935,0.34087996860761094,-0.9524279924774992,False,
429,429000.0,False,429,429000.0,25,54,True,0.010727343640636034,-2.551457403252984,0.4118489667343038,-0.8206441940287376,False,
440,440000.0,False,440,440000.0,2,672,True,1.2388968259081461e-10,-6.434488665327521,0.1006000642389893,-1.6419514586432613,False,
440,440000.0,False,440,440000.0,5,268,True,3.344434832952167e-06,-4.648447028405128,0.44951941268447104,-0.7562164815169851,False,
440,440000.0,False,440,440000.0,10,134,True,0.0005754221389121869,-3.442942267391315,0.4169706442797294,-0.8116880652732597,False,
440,440000.0,False,440,440000.0,20,67,True,0.003990268055797131,-2.8789300681706225,0.2132603526478788,-1.2446502174421865,False,
440,440000.0,False,440,440000.0,25,53,True,0.0027064975532145245,-2.9992447956987354,0.240548256938247,-1.173617528751679,False,
451,451000.0,False,451,451000.0,2,666,True,3.1009006612129962e-09,-5.926165505640806,0.21485417950841368,1.2403277848522711,False,
451,451000.0,False,451,451000.0,5,266,True,9.249782702615198e-06,-4.4340065195244325,0.9538085183798382,0.05792481300778418,False,
451,451000.0,False,451,451000.0,10,133,True,0.0008868781986947517,-3.3241520739076864,0.6616441067705311,-0.4376443631534403,False,
451,451000.0,False,451,451000.0,20,66,True,0.004604688455426782,-2.8334612903615493,0.4787184213012803,-0.7083653225903873,False,
451,451000.0,False,451,451000.0,25,53,True,0.013225562185666161,-2.4776370051424337,0.4117800244863533,-0.8207651998459454,False,
462,462000.0,False,462,462000.0,2,661,True,2.7104497064533083e-08,-5.559180052856934,0.22961875571889434,-1.2013415072831002,False,
462,462000.0,False,462,462000.0,5,264,True,4.973318940507344e-05,-4.056877313670085,0.7090603720662936,-0.37311833639564984,False,
462,462000.0,False,462,462000.0,10,132,True,0.0012634322277855737,-3.2241590127388364,0.42107109791478226,-0.8045643906102404,False,
462,462000.0,False,462,462000.0,20,66,True,0.01582749061628136,-2.412869380073507,0.8943369246943693,-0.13281849798569761,False,
