candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
3857,3857.0,False,3857,3857.0,10,1614,True,2.6780389111204575e-70,-17.725232482496818,0.069137590124137,-1.8175195988079258,False,
3857,3857.0,False,3857,3857.0,20,807,True,4.8606946190791015e-54,-15.478310712799589,0.20754898185884985,-1.2603337720363885,False,
3857,3857.0,False,3857,3857.0,40,403,True,3.709959868626573e-39,-13.090938353521807,0.2382984660767702,-1.1792504409160958,False,
3990,3990.0,False,3990,3990.0,2,8005,True,2.1988426379844672e-80,-18.98665812678009,0.004509527981139395,-2.8401290983963876,False,
3990,3990.0,False,3990,3990.0,5,3202,True,1.546053352448087e-73,-18.139795507310886,0.05626557726534991,-1.9089729808475606,False,
3990,3990.0,False,3990,3990.0,10,1601,True,3.494556244508556e-65,-17.050012990177592,0.04101666367458338,-2.043361520570557,False,
3990,3990.0,False,3990,3990.0,20,800,True,9.939319592712902e-51,-14.979882103384005,0.08931028922925027,-1.6990472074710334,False,
3990,3990.0,False,3990,3990.0,40,400,True,7.611722958778792e-37,-12.680220713302496,0.0663650324170753,-1.835950131320623,False,
4123,4123.0,False,4123,4123.0,2,7938,True,2.0808728365435177e-75,-18.375057491855863,0.1214958901110487,-1.5485252382775259,False,
4123,4123.0,False,4123,4123.0,5,3175,True,6.987252540560855e-67,-17.277188021740557,0.03662171076323341,-2.089956463299495,False,
4123,4123.0,False,4123,4123.0,10,1587,True,6.994666381113032e-57,-15.89380767882586,0.10873945035659091,-1.6038847887126169,False,
4123,4123.0,False,4123,4123.0,20,793,True,3.2660534873187883e-47,-14.431766961720632,0.08865776555473573,-1.7025208915846832,False,
4123,4123.0,False,4123,4123.0,40,396,True,6.267993337647202e-36,-12.513887467837131,0.09951404529374822,-1.6472141066126367,False,
4256,4256.0,False,4256,4256.0,2,7872,True,6.533317184992501e-68,-17.4133610343439,0.01689808294886559,-2.3889177936274395,False,
4256,4256.0,False,4256,4256.0,5,3148,True,6.014711207462987e-66,-17.152556584530306,0.05767445990834436,-1.8981641640113596,False,
4256,4256.0,False,4256,4256.0,10,1574,True,3.597249662817458e-56,-15.790845634298014,0.16893600638868034,-1.375630669701595,False,
4256,4256.0,False,4256,4256.0,20,787,True,1.5443680164174933e-44,-14.000656816137662,0.3433587739348737,-0.9475496400473257,False,
4256,4256.0,False,4256,4256.0,40,393,True,7.1248004952101785e-34,-12.132268478312819,0.3204648149105531,-0.9935031525466036,False,
4389,4389.0,False,4389,4389.0,2,7805,True,2.2889293353507803e-61,-16.528466563155597,0.12476613651054666,-1.535072027284447,False,
4389,4389.0,False,4389,4389.0,5,3122,True,2.462312046028237e-56,-15.814738169409898,0.026201943288430733,-2.2232055423421317,False,
4389,4389.0,False,4389,4389.0,10,1561,True,1.861888031529898e-51,-15.090793785521146,0.18652225995139693,-1.3209373342273485,False,
4389,4389.0,False,4389,4389.0,20,780,True,6.536242817217327e-42,-13.564116554887779,0.24106054196268267,-1.1723400903163512,False,
4389,4389.0,False,4389,4389.0,40,390,True,1.5504615413954632e-31,-11.683358421710635,0.1718941669813152,-1.3661427357211224,False,
4522,4522.0,False,4522,4522.0,2,7739,True,2.052793524169058e-56,-15.826190487131143,0.04137889686524091,-2.039713225636054,False,
4522,4522.0,False,4522,4522.0,5,3095,True,3.759185952599769e-53,-15.346136344414257,0.015675940602038127,-2.416374232910417,False,
4522,4522.0,False,4522,4522.0,10,1547,True,4.3122946698637953e-47,-14.412590204728296,0.04611011281046885,-1.9943839348470018,False,
4522,4522.0,False,4522,4522.0,20,773,True,3.5735162737642356e-39,-13.093783990869454,0.13373042492711787,-1.499552248344597,False,
4522,4522.0,False,4522,4522.0,40,386,True,3.039228628456229e-30,-11.427738017868597,0.17043008017238204,-1.370823189539793,False,
