start_index,ts,g,neff
5985.0,5985.0,1.2967732984478466,10807.594524636685
6118.0,6118.0,1.1782165282578771,11782.21461595524
6251.0,6251.0,1.0995215817077992,12504.529450567741
6384.0,6384.0,1.0404688156098463,13086.408545574048
6517.0,6517.0,1.0,13483.0
6650.0,6650.0,1.0,13350.0
6783.0,6783.0,1.0,13217.0
6916.0,6916.0,1.0,13084.0
7049.0,7049.0,1.0,12951.0
7182.0,7182.0,1.0,12818.0
7315.0,7315.0,1.0,12685.0
7448.0,7448.0,1.0,12552.0
7581.0,7581.0,1.0,12419.0
7714.0,7714.0,1.0,12286.0
7847.0,7847.0,1.0020825827154667,12127.742972108665
7980.0,7980.0,1.0043210416439898,11968.28454407792
8113.0,8113.0,1.0033695751117773,11847.080372828492
8246.0,8246.0,1.0059009860433519,11685.046702492677
8379.0,8379.0,1.004350579035643,11570.660925150505
8512.0,8512.0,1.0127423382520941,11343.457823465045
8645.0,8645.0,1.0138618199978893,11199.751066692343
8778.0,8778.0,1.0106852244876687,11103.358125858224
8911.0,8911.0,1.0058602706357453,11024.394067171272
9044.0,9044.0,1.0,10956.0
9177.0,9177.0,1.0051222598327543,10767.844303638123
9310.0,9310.0,1.0076142494510034,10609.21876186688
9443.0,9443.0,1.015797329521027,10392.821179179395
9576.0,9576.0,1.0213167187967123,10206.432351642374
9709.0,9709.0,1.0269863385239437,10020.581203437372
9842.0,9842.0,1.0309835298620567,9852.727716570911
9975.0,9975.0,1.0380883069157687,9657.174571000573
10108.0,10108.0,1.0401458844553757,9510.204431736503
10241.0,10241.0,1.039566471241478,9387.567096450832
10374.0,10374.0,1.0422466051096626,9235.818042302164
10507.0,10507.0,1.0464533524903656,9071.594044214598
10640.0,10640.0,1.0475905628036404,8934.788391898135
10773.0,10773.0,1.0468112125803677,8814.387818081961
10906.0,10906.0,1.0401642241415758,8742.850204740578
11039.0,11039.0,1.046148541837814,8565.705195418834
11172.0,11172.0,1.0488158509212688,8417.111537974542
11305.0,11305.0,1.0470916803387977,8303.95290428307
11438.0,11438.0,1.0393313246143836,8237.988981210303
11571.0,11571.0,1.0345245986307294,8147.703796658302
11704.0,11704.0,1.0180963718910945,8148.540972197297
11837.0,11837.0,1.0094596380417076,8086.50459352267
11970.0,11970.0,1.0049508875442756,7990.44022899698
12103.0,12103.0,1.0061779311705006,7848.512430414084
12236.0,12236.0,1.013752052565082,7658.677464923365
12369.0,12369.0,1.0145970797500479,7521.212264754343
12502.0,12502.0,1.0099596509795359,7424.058963868376
12635.0,12635.0,1.0227636161917115,7201.077437056062
12768.0,12768.0,1.019242236643002,7095.467338382158
12901.0,12901.0,1.0197929383073014,6961.217060184043
13034.0,13034.0,1.0205724118810853,6825.581329560437
13167.0,13167.0,1.0205215998993828,6695.5956646813665
13300.0,13300.0,1.0308214212271187,6499.670905193387
13433.0,13433.0,1.0322636433878702,6361.746867735482
13566.0,13566.0,1.028504921486957,6255.682268100448
13699.0,13699.0,1.0318500927560592,6106.5071799045
13832.0,13832.0,1.0360208468127476,5953.548153954102
13965.0,13965.0,1.031049176320014,5853.261065141353
14098.0,14098.0,1.0251112524262287,5757.423875731705
14231.0,14231.0,1.026858511608244,5618.106033872879
14364.0,14364.0,1.0176504122819008,5538.247645733537
14497.0,14497.0,1.0245860069022297,5370.94979135814
14630.0,14630.0,1.0308697378463987,5209.193560399324
14763.0,14763.0,1.036558513244567,5052.295584942415
14896.0,14896.0,1.0324354162945282,4943.650633681822
15029.0,15029.0,1.0366596346091508,4795.209376387269
15162.0,15162.0,1.040586486302522,4649.301200509232
15295.0,15295.0,1.0358331305357884,4542.2374138258365
15428.0,15428.0,1.041708836343466,4388.942322931922
15561.0,15561.0,1.0310460244102135,4305.336420398138
15694.0,15694.0,1.049233687517656,4103.947529732303
15827.0,15827.0,1.0470199855894673,3985.597273628565
15960.0,15960.0,1.0478571450904235,3855.4873810125837
16093.0,16093.0,1.0676940333163525,3659.288033917836
16226.0,16226.0,1.06365796273584,3548.1330768143507
16359.0,16359.0,1.081981942065014,3365.1208568702896
16492.0,16492.0,1.0754335782057152,3261.940180306486
16625.0,16625.0,1.075272921296757,3138.7380200459434
16758.0,16758.0,1.056786564570844,3067.790705038496
16891.0,16891.0,1.100386621821863,2825.3705909769806
17024.0,17024.0,1.0954558617328483,2716.677233615246
17157.0,17157.0,1.1191038527653965,2540.4255315310693
17290.0,17290.0,1.1104214236188972,2440.5148733244246
17423.0,17423.0,1.105905556458955,2330.2170650551784
17556.0,17556.0,1.1174070693436995,2187.2064953334016
17689.0,17689.0,1.121729370160639,2060.211724392176
17822.0,17822.0,1.0540233911923067,2066.3678037887335
17955.0,17955.0,1.0937213656931881,1869.7632359992367
18088.0,18088.0,1.079725427321526,1770.8205730998639
18221.0,18221.0,1.3149507844259827,1352.9023451448713
18354.0,18354.0,1.3405144852833417,1227.886768901336
18487.0,18487.0,1.4397930930859584,1050.8454355459746
18620.0,18620.0,1.456337545448069,947.58251911676
18753.0,18753.0,1.174034231452803,1062.149609093515
18886.0,18886.0,1.1322015559128988,983.9237494262028
19019.0,19019.0,1.0,981.0
19152.0,19152.0,1.0519355804362605,806.1330140086297
19285.0,19285.0,1.0224872874270898,699.2751976400335
19418.0,19418.0,1.0819950961535338,537.8952289793141
19551.0,19551.0,1.103776794302763,406.7851419938808
19684.0,19684.0,1.2194081217450339,259.1421152319276
19817.0,19817.0,1.3282407720910228,137.7762253991848
19950.0,19950.0,2.4290811769283627,20.583914804867213
19998.0,19998.0,1.0,2.0
